year,country,Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from nuclear sources (% of total),Electric power consumption (kWh per capita),"Annual freshwater withdrawals, total (billion cubic meters)","Annual freshwater withdrawals, total (% of internal resources)","Industrial design applications, nonresident, by count","Industrial design applications, resident, by count","Trademark applications, nonresident, by count","Trademark applications, resident, by count","Air transport, registered carrier departures worldwide","Air transport, freight (million ton-km)","Air transport, passengers carried",Container port traffic (TEU: 20 foot equivalent units),Mobile cellular subscriptions,Mobile cellular subscriptions (per 100 people),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),Fixed broadband subscriptions,Fixed broadband subscriptions (per 100 people),Secure Internet servers,Secure Internet servers (per 1 million people),"Individuals using the Internet, female (% of female population)","Individuals using the Internet, male (% of male population)",Individuals using the Internet (% of population)
2007,MNE,59.8880597014925,32.089552238806,0.0,6564.6437994723,0.1694333333,,,,,,,,,,900000.0,142.4226408,176289.0,27.8,17900.0,2.81853,,,,,30.8
2007,MNG,0.108078897595245,11.9427181842745,0.0,1328.66998481849,0.5436666667,1.56226053649425,,,,,6158.0,5.364,380708.0,,1190000.0,45.84599655,183440.0,7.03,7400.0,0.283554,,,,,9.0
2007,MNP,,,,,,,,,,,,,,,,,24200.0,41.1,,,,,,,
2007,MOZ,99.6649500527393,14.462989390085,0.0,470.085098696967,1.1667485714,1.16325879501496,32.0,23.0,3843.0,519.0,10791.0,5.778,443010.0,209315.0,3080000.0,14.47231559,78000.0,0.366,6370.0,0.0299094,,,,,0.91
2007,MRT,0.0,,0.0,,1.3482,337.05,,,,,1833.0,0.099,154662.0,,1410000.0,44.8379075,40267.0,1.3,4000.0,0.129322,,,,,1.43
2007,MUS,3.40770791075051,8.64097363083164,0.0,1816.67110347442,0.63,22.9007633587786,,,,,12090.0,202.814,1277957.0,412896.0,928622.0,73.08623436,360762.0,28.4,35100.0,2.76735,,,,,20.2
2007,MWI,91.875808538163,,0.0,,1.3568,8.40644361833953,,,539.0,187.0,5888.0,1.438,154837.0,,1050000.0,7.786705799,175209.0,1.29,934.0,0.00687961,,,,,0.966
2007,MYS,6.65531810164486,7.99971286763198,0.0,3239.19327186522,5.9135789474,1.01958257713793,1146.0,774.0,13605.0,12289.0,185052.0,2661.528,21325754.0,14828836.0,23300000.0,86.17480992,4350000.0,16.1,1040000.0,3.8343,,,,,55.7
2007,NAC,12.9220109111078,5.78979373277248,18.6850461734282,14037.2401967457,,,,,88880.0,324610.0,11004451.0,42047.584,796405857.0,49253317.0,269646400.0,80.331037287783,176757777.0,52.6583539563426,80808121.0,24.0737505907232,,,,,
2007,NAM,97.5949367088608,22.6582278481013,0.0,1598.63271574358,0.2819,4.5762987012987,,,,,6942.0,,430741.0,148234.0,800270.0,39.78489599,138171.0,6.84,256.0,0.0126821,,,,,4.84
2007,NCL,20.2465099382428,,0.0,,,,,,,,,,,83205.0,176350.0,70.71906066,60209.0,24.0,20300.0,8.1025,,,,,35.1
2007,NER,0.0,43.75,0.0,38.774325992106,1.1009111111,31.4546031742857,,,,,,,,,900000.0,6.041130838,41686.0,0.282,482.0,0.00325596,,,,,0.39
2007,NGA,26.3064509315196,14.9972540239111,0.0,131.280482659633,11.9314,5.39882352941177,,,,,16936.0,10.036,1363435.0,,40400000.0,27.24021429,1579660.0,1.03,53600.0,0.0349677,,,,,6.77
2007,NIC,9.53865336658354,26.3403990024938,0.0,441.494036192324,1.5308,0.979962870494847,,,4780.0,1195.0,,,,61007.0,2500000.0,44.62419926,249000.0,4.53,27600.0,0.50116,,,,,3.9
2007,NLD,0.101744877097894,5.2526981410165,3.99372414776779,7157.37857667485,10.94,99.4545454545455,,,,,259827.0,5005.596,28857440.0,11290260.0,19300000.0,117.6543655,7404300.0,44.8,5510000.0,33.3124,,,83.4839,88.1522,85.8
2007,NOR,98.2098081520788,7.36996326316403,0.0,24855.00046399,3.026,0.792146596858639,,,,,,,,328776.0,5040000.0,106.9661048,1988170.0,42.2,1460000.0,30.9463,,,84.8355,88.9834,86.9
2007,NPL,99.6060171919771,30.2650429799427,0.0,86.3057166487759,9.4971,4.79167507568113,2.0,2.0,520.0,612.0,6918.0,7.643,528226.0,,3270000.0,12.23679425,701126.0,2.62,11000.0,0.0409019,,,,,1.41
2007,NRU,0.0,,0.0,,,,,,,,,,,,,,1800.0,18.0,,,,,,,
2007,NZL,53.8500091124476,6.89812283579369,0.0,9675.64752118945,4.98125,1.52331804281346,1235.0,583.0,19731.0,16034.0,219243.0,868.14,12545766.0,2311569.0,4250000.0,100.7038503,1746870.0,41.4,853000.0,20.1981,,,,,69.8
2007,OED,12.9254609732732,6.16450132271645,20.9481005909012,8107.04314420187,,,,,,,19348839.0,105249.539,1594664421.0,194810472.0,1187184179.0,94.0661845604868,545918695.0,43.2557050772362,243930116.0,19.337891319454,,,,,
2007,OMN,0.0,20.1397451705713,0.0,4535.87967195995,1.3652,97.5142857142857,,,,,,,,2876969.0,2500000.0,94.08548532,294921.0,11.1,20200.0,0.759345,,,13.7025,18.7657,16.7
2007,OSS,22.6761968633639,6.55283200417503,0.0,,,,,,,,,,,,8005453.0,69.3222469111689,2415585.0,20.917464606159,700286.0,7.15852133122171,,,,,
2007,PAK,30.0090946153605,19.5921012742915,3.21656683496932,417.999075532478,181.94625,330.811363636364,129.0,297.0,4952.0,9033.0,51029.0,313.872,5439144.0,1935882.0,62900000.0,34.55098392,4806210.0,2.61,45200.0,0.0244741,,,,,6.8
2007,PAN,57.4039653035936,14.1109045848823,0.0,1579.35004901832,,,,,6079.0,3530.0,40645.0,35.197,2473261.0,4022513.0,3010000.0,87.73233237,495250.0,14.4,150000.0,4.37188,,,,,22.3
2007,PER,65.3135545087033,8.48618489191808,0.0,960.053589994413,,,160.0,59.0,,,61958.0,161.576,5273188.0,1177925.0,15400000.0,53.90572862,2844310.0,9.97,570000.0,1.99861,,,,,25.2
2007,PHL,14.3647984432403,12.7627451309322,0.0,570.989787953654,81.496,17.0137787056367,434.0,431.0,,,65212.0,285.577,8818150.0,4351271.0,57300000.0,64.02850974,3940080.0,4.33,496000.0,0.544771,,,,,5.97
2007,PLW,0.0,,0.0,,,,,,,,,,,,10691.0,55.20499845,7474.0,38.7,101.0,0.523262,,,,,
2007,PNG,35.5403683194586,,0.0,,0.3921,0.0489513108614232,6.0,,536.0,76.0,21700.0,23.069,918665.0,282356.0,300000.0,4.334592388,60000.0,0.862,,,,,,,1.79
2007,POL,1.84439089288852,9.04686597886387,0.0,3661.64610383478,12.02,22.4253731343284,,,14048.0,41211.0,89289.0,83.145,4269655.0,767567.0,41400000.0,107.4422651,10490600.0,27.6,4170000.0,10.9783,,,46.8241,50.5165,48.6
2007,PRE,50.0786744853597,22.051874819391,0.0,170.571485414357,,,,,,,,,,,145446281.0,21.7435890983913,6210769.0,0.972504045668499,210716.0,0.0385211896066136,,,,,
2007,PRI,0.485056209693656,,0.0,,1.00584,14.1667605633803,,,,,,,,1695258.0,2430000.0,64.40340728,1012910.0,26.9,182000.0,4.84172,,,,,27.9
2007,PRK,61.707169741183,15.8078156219507,0.0,735.158582904437,8.6578,12.9220895522388,,,,,1949.0,2.423,110634.0,,0.0,0.0,1180000.0,4.79,,,,,,,0.0
2007,PRT,22.1112333869466,6.72987386777279,0.0,4890.46533783099,9.146,24.0684210526316,51.0,672.0,11145.0,23762.0,138093.0,323.297,10320040.0,1348539.0,13500000.0,127.559973,4203800.0,39.9,1530000.0,14.4788,,,38.0642,46.3086,42.1
2007,PRY,99.9981383226287,5.12705948059201,0.0,1051.91472583483,1.6588939394,1.41785806786325,57.0,166.0,7356.0,9363.0,10351.0,0.0,458688.0,,4690000.0,83.97567218,394416.0,7.09,8600.0,0.154693,,,11.1373,11.29,11.2
2007,PSE,0.0,,0.0,,0.37759,46.5012315270936,,,,,,,,,1020000.0,27.19264946,348788.0,9.33,55600.0,1.48923,,,,,21.2
2007,PSS,36.7441258333873,,0.0,,,,,,,,77907.0,106.723,1510124.0,,740150.0,34.2380999316119,182770.0,9.22353173813215,14531.0,0.672179734207859,,,,,
2007,PST,12.2306796195858,5.83371885533012,22.6934330574381,9301.73079221832,,,,,,,18271239.0,118619.001,1510562083.0,234525009.0,1041679548.0,98.5898421898302,505935226.0,47.8842789843444,229497496.0,21.7811150109283,,,,,
2007,PYF,25.0925059390973,,0.0,,,,,,,,,,,69508.0,174847.0,62.85435944,54099.0,20.3,23600.0,8.8576,,,,,28.6
2007,QAT,0.0,7.13184667557291,0.0,14954.554668851,0.2253,402.321428571429,,,,,62689.0,1292.746,8879109.0,350000.0,1260000.0,102.6230363,237368.0,19.6,87700.0,7.25413,,,,,37.0
2007,ROU,25.8881520276296,10.9464433382517,12.4997973181133,2529.90688781899,6.884,16.2435110901369,969.0,504.0,13367.0,28538.0,51222.0,5.684,3003872.0,1411414.0,20400000.0,98.34059881,4416000.0,21.2,1950000.0,9.35378,,,26.2309,30.4423,28.3
2007,RUS,17.627911237003,10.3271537515278,15.7622179127439,6286.04939176058,63.6,1.47495361781076,,,61292.0,109707.0,467670.0,1224.313,33187839.0,2962385.0,171000000.0,119.4978199,45218200.0,31.4,4900000.0,3.40609,,,,,24.7
2007,RWA,48.4126984126984,26.1904761904762,0.0,27.6441730010043,0.3015383459,3.17408785157895,1.0,,224.0,14.0,,,,,635137.0,6.66938775,23123.0,0.242,2540.0,0.0266285,,,,,2.12
2007,SAS,17.7067159610046,21.977485575717,2.07864773392172,478.821990862384,,,2760.0,5248.0,18148.0,135613.0,666865.0,1722.158,62460543.0,14047141.0,347230170.0,21.8458687959642,48749230.0,3.11785289859383,3303988.0,0.20795846846557,,,,,
2007,SAU,0.0,8.23470753404886,0.0,7816.6377589584,22.4670833333,936.128472220833,,,,,150521.0,1229.704,17141188.0,4208854.0,28400000.0,107.5754805,3996000.0,17.9,623000.0,2.78571,,,,,30.0
2007,SDN,28.8986257717586,19.9163513244374,0.0,122.725657185822,,,,52.0,3919.0,634.0,9418.0,45.892,598151.0,342152.0,8220000.0,26.34750105,345194.0,1.05,42500.0,0.129715,,,,,8.66
2007,SEN,0.0,19.0135542168675,0.0,182.747420126379,2.3055021733,8.93605493527132,,,,,,0.0,538845.0,424457.0,3630000.0,31.3978306,269088.0,2.29,38100.0,0.323967,,,,,6.89
2007,SGP,0.0,2.87360513456349,0.0,8706.57906694396,1.890368,315.061333333333,2363.0,512.0,26934.0,5430.0,87564.0,7955.56,20671341.0,28767500.0,5920000.0,127.0378465,1861800.0,40.5,926000.0,20.1457,,,,,69.9
2007,SLB,1.23582621990062,,0.0,,,,,,,,13640.0,0.876,102090.0,,10900.0,2.1600455,7800.0,1.56,1000.0,0.199938,,,,,2.0
2007,SLE,18.7416331994645,,0.0,,0.2122,0.132625,,,,,183.0,8.632,20252.0,,776000.0,13.06581196,30300.0,0.527,,,,,,,0.24
2007,SLV,29.9208534067447,7.84583620096352,0.0,896.365683920195,2.118,13.5508637236084,,,,,22465.0,21.987,2536820.0,144458.0,6140000.0,101.542819,1080080.0,18.0,89800.0,1.49357,,,5.52806,6.79838,6.11
2007,SMR,,,,,,,,,,,,,,,17500.0,57.61885948,21080.0,71.9,1600.0,5.45436,,,,,50.4
2007,SOM,0.0,,0.0,,3.298,54.9666666666667,,,,,,,,,600000.0,5.396609418,100000.0,0.883,,,,,,,1.12
2007,SRB,27.4610123119015,15.7674418604651,0.0,4159.13722524679,3.9578,47.0774354704413,,,19241.0,5579.0,19971.0,3.79,1118404.0,,8450000.0,114.2961107,2993400.0,40.5,326000.0,4.4045,,,28.2317,38.2703,33.2
2007,SSA,20.7357596595451,10.7689660207338,2.89716527597016,468.092438735669,,,,,,,400752.0,1906.783,26657989.0,,184746499.0,23.048731490492,12184762.0,1.52849889092359,668216.0,0.0984754682491712,,,,,
2007,SSF,20.7214061906688,10.7689660207338,2.89515983357014,468.092438735669,,,1322.0,1895.0,32039.0,19534.0,421479.0,1934.427,27232504.0,,184823777.0,23.0558320274898,12207484.0,1.5311795679337,671709.0,0.0989773508900984,,,,,
2007,SST,22.6590804728238,6.61343682402341,0.0,,,,,,,,,,,,10989039.0,66.5656625666859,3276714.0,20.0676259010886,840013.0,5.69772748358238,,,,,
2007,STP,84.4444444444444,,0.0,,0.0276347826,1.26765057798165,,,128.0,,1426.0,0.064,50440.0,,30099.0,17.72145191,7654.0,4.51,308.0,0.181497,,,,,14.6
2007,SUR,74.1479099678457,9.0032154340836,0.0,2664.70313512211,0.6159,0.622121212121212,,,,,5022.0,26.793,324821.0,,380000.0,71.97705826,82000.0,15.4,4210.0,0.791878,,,,,14.1
2007,SVK,16.449244368406,5.14684915882521,54.6549757627602,5272.37078254061,0.6879,5.45952380952381,47.0,81.0,11874.0,12177.0,23997.0,45.485,2679227.0,,6070000.0,112.8232059,1310030.0,24.4,547000.0,10.1667,,,60.2279,63.4397,61.8
2007,SVN,21.7110948613973,5.76347802964834,37.8581399986705,7137.82417514897,0.9354,5.01017675415104,1257.0,120.0,,,23165.0,3.674,945420.0,305648.0,1930000.0,95.31358042,1005650.0,49.9,345000.0,17.1127,,,54.5891,58.8776,56.7
2007,SWE,44.4944333275137,7.15609513705161,44.9691784961255,15257.9357531603,2.63,1.53801169590643,,,,,,,,1288280.0,10100000.0,110.3944972,5500000.0,60.1,2780000.0,30.3915,,,79.4705,84.502,82.0
2007,SWZ,62.992125984252,65.3543307086614,0.0,981.93370343035,1.068,40.4545454545455,,,,,,,,,380000.0,35.05509184,44849.0,4.11,,,,,,,4.1
2007,SYC,0.0,,0.0,,0.011294,,,,,,20727.0,27.644,574515.0,,77278.0,87.49377293,22722.0,24.8,3490.0,3.81882,,,,,38.4
2007,SYR,9.00056932870969,21.8104652968273,0.0,1466.13755663692,14.1444,198.323051037577,,,,,18909.0,17.532,1371450.0,538525.0,6230000.0,30.11486497,3452000.0,16.5,6960.0,0.0333124,,,,,11.5
2007,TCA,0.0,,0.0,,,,,,,,,,,,,,3700.0,14.1,,,,,,,
2007,TCD,0.0,33.3333333333333,0.0,5.95578640745159,0.8796,5.864,,,,,,,,,918356.0,8.564571843,32000.0,0.289,,,,,,,0.847
2007,TEA,14.466989859853,6.75023728019238,1.63026475016735,1870.10475668804,,,,,,,2700805.0,17476.883,277657591.0,140639995.0,826005054.0,43.3479184862917,412671352.0,21.658627829399,71349600.0,3.75800506757765,,,,,
2007,TEC,16.3420396542244,11.5210159355048,13.9337623307465,3974.37967821132,,,,,,,1002485.0,1928.889,77911513.0,11304092.0,422153834.0,95.7997878406211,113960575.0,25.861186202385,18719023.0,4.31415406821992,,,,,
2007,TGO,46.9387755102041,53.0612244897959,0.0,97.9260364323638,0.223,1.93913043478261,,,,,,,,,1190000.0,19.68271045,99483.0,1.61,1200.0,0.0194075,,,,,2.2
2007,THA,5.66419983430684,6.4522866352453,0.0,2055.60475234311,57.307,25.5253663533918,988.0,2533.0,13415.0,20140.0,129703.0,2454.554,21191723.0,6339261.0,53000000.0,79.27063763,7024050.0,10.5,1290000.0,1.92741,,,,,20.0
2007,TJK,97.8278266834343,16.8857894135132,0.0,2035.17225783056,11.1086888889,17.5050250376615,,,,,7891.0,3.569,501178.0,,2130000.0,29.66964374,292730.0,4.07,3650.0,0.0506639,,,,,7.2
2007,TKM,0.0201612903225806,13.0913978494624,0.0,2094.184528511,27.89027,1985.07259786477,,,,,15590.0,11.028,1850921.0,,381670.0,7.595583111,458180.0,8.74,,,,,,,1.41
2007,TLA,56.8447479948983,15.9935968401166,2.41679407865142,1890.71037042305,,,,,,,1787182.0,4797.924,118159408.0,28938145.0,379285447.0,68.4306798386611,99914819.0,18.0266315099234,19785200.0,3.68496439070124,,,,,
2007,TLS,0.0,,0.0,,1.172,14.2665855143031,,,,,,,,,78215.0,7.672936602,2440.0,0.243,50.0,0.00497567,,,,,1.0
2007,TMN,8.50891502060806,17.8114070716194,0.0,1349.05510754912,,,,,,,412178.0,795.717,36205520.0,10614835.0,150504407.0,46.9567718993274,49877522.0,15.5615869987287,1695712.0,0.539314706230876,,,,,
2007,TON,0.0,,0.0,,,,,,,,,,,,46525.0,43.62891277,21034.0,19.7,780.0,0.730843,,,,,7.18
2007,TSA,17.7067159610046,21.977485575717,2.07864773392172,478.821990862384,,,,,,,666865.0,1722.158,62460543.0,14047141.0,347230170.0,21.8458687959642,48749230.0,3.11785289859383,3303988.0,0.20795846846557,,,,,
2007,TSS,20.7214061906688,10.7689660207338,2.89515983357014,468.092438735669,,,,,,,421479.0,1934.427,27232504.0,,184823777.0,23.0558320274898,12207484.0,1.5311795679337,671709.0,0.0989773508900984,,,,,
2007,TTO,0.0,3.30901511203752,0.0,5695.26422895238,0.3180666667,8.28298611197917,,,,,14703.0,47.378,1085650.0,514557.0,1510000.0,109.0218506,307301.0,22.5,35500.0,2.59936,,,,,32.3
2007,TUN,0.356648955528059,13.6108887109688,0.0,1135.92592471994,2.899,69.1060786650775,2003.0,134.0,,,21734.0,15.344,2054679.0,420501.0,7840000.0,74.12407326,1273330.0,12.2,95900.0,0.918586,,,,,17.1
2007,TUR,18.715480428904,13.9106693534073,0.0,2328.35513019507,41.469625,18.2685572687225,2765.0,29170.0,30430.0,109486.0,197132.0,466.098,22895275.0,4678872.0,62000000.0,87.94778159,18201000.0,25.7,4750000.0,6.71904,,,19.2831,37.6657,28.6
2007,TUV,0.0,,0.0,,,,,,,,,,,,1800.0,17.73573751,1300.0,12.8,270.0,2.65174,,,,,10.0
2007,TZA,59.5563945257197,21.6375648890986,0.0,81.5966748522379,5.184,6.17142857142857,,,509.0,47.0,5457.0,1.447,250849.0,350991.0,8250000.0,19.78114318,163269.0,0.394,3390.0,0.00819104,,,,,1.6
2007,UGA,70.0050075112669,39.7596394591888,0.0,40.4000481563178,0.5910916667,1.51561965820513,,,778.0,325.0,353.0,30.578,59715.0,,4200000.0,14.15897992,165788.0,0.559,1860.0,0.00627246,,,,,3.67
2007,UKR,5.22748928667879,11.6952270306903,47.154918955827,3487.42546076415,14.988,27.2014519056261,,,,,30029.0,18.012,1736018.0,990201.0,55200000.0,119.0876067,12905900.0,27.8,800000.0,1.72465,,,5.2364,8.07838,6.55
2007,URY,85.529963744935,12.5826402217957,0.0,2430.84312018289,3.66,3.96963123644252,49.0,14.0,,,9186.0,4.229,602996.0,596487.0,3000000.0,90.25647327,965216.0,29.3,165000.0,5.0079,,,,,34.0
2007,USA,6.33459935662016,6.1391439365255,19.233668540988,13657.4528282523,454.68,16.1348474095103,12271.0,15481.0,88880.0,324610.0,9815504.0,40617.739,744302310.0,44839390.0,249000000.0,82.34696473,158418000.0,52.5,71700000.0,23.7553,,,,,75.0
2007,UZB,9.52031176674624,13.3827100038767,0.0,1604.40933537913,49.4488888889,302.624779001836,20.0,53.0,9079.0,2974.0,22265.0,66.287,1940378.0,,5690000.0,20.84049076,1822150.0,6.73,19200.0,0.0708376,,,,,7.49
2007,VCT,16.0938275104528,,0.0,,0.0091,9.1,,,,,,,,,110491.0,99.69952357,22927.0,20.6,7970.0,7.14779,,,,,16.0
2007,VEN,72.7222582170312,27.5001313324111,0.0,2975.29458454432,22.6211,2.81007453416149,,,9699.0,20399.0,140774.0,2.09,5495292.0,1331711.0,23800000.0,86.53968776,5195070.0,18.8,858000.0,3.10247,,,,,20.8
2007,VGB,0.0,,0.0,,,,,,,,,,,,20700.0,82.17220436,14753.0,58.2,,,,,,,
2007,VIR,0.0,,0.0,,,,,,,,,,,,,,73400.0,68.5,5930.0,5.53302,,,,,27.3
2007,VNM,34.3764923591213,11.1106136580707,0.0,743.638529474627,81.862,22.7761393355962,,,,,60218.0,258.488,7194443.0,4009066.0,45000000.0,53.11803062,11165600.0,13.4,1290000.0,1.54736,,,,,20.8
2007,VUT,1.83217295712715,,0.0,,,,,,,,1742.0,1.966,122581.0,,26000.0,11.38627953,8820.0,3.99,130.0,0.0587502,,,,,6.8
2007,WSM,43.3277591973244,,0.0,,,,6.0,,130.0,29.0,12658.0,1.99,294927.0,,86000.0,45.14957108,,,130.0,0.0688731,,,,,4.75
2007,XKX,1.94415718717684,18.6763185108583,0.0,2298.16489900359,,,,,,,,,,,562000.0,32.30209935,106300.0,5.88,,,,,,,
2007,YEM,0.0,25.4189480670317,0.0,184.841880210783,3.565,169.761904761905,31.0,72.0,1934.0,2441.0,14403.0,40.52,1073493.0,773016.0,4350000.0,19.2080591,1022000.0,4.2,11000.0,0.0452338,,,,,5.01
2007,ZAF,1.46007841232129,8.35626368704906,4.29521897380816,4716.41952206696,14.2229230769,31.7475961537946,1207.0,1036.0,17921.0,17080.0,152550.0,939.199,12870324.0,3734165.0,42300000.0,84.60660947,4882000.0,9.66,378000.0,0.748091,,,,,8.07
2007,ZMB,99.4732493286511,12.7556290022723,0.0,660.958521171962,1.572,1.96009975062344,7.0,8.0,3436.0,247.0,6396.0,,61589.0,,2640000.0,21.27891039,91789.0,0.731,4000.0,0.0318342,,,,,1.9
2007,ZWE,70.7451701931923,16.0205020370614,0.0,727.65993406153,3.57,29.1190864600326,,,,,7272.0,7.692,254783.0,,1230000.0,9.844161327,345000.0,2.69,15200.0,0.11879,,,,,3.0
2008,ABW,0.0,,0.0,,,,,,,,,,,140000.0,120806.0,123.2764603,38461.0,39.3,18400.0,18.8089,,,,,52.0
2008,AFE,18.5811516406508,10.367959497333,3.88272718768642,651.430356985593,61.2343292846,3.13109894920578,,,,,318638.0,1678.541,23988552.0,,136934427.0,28.1203044455646,9005821.0,1.84939926255462,609715.0,0.147536203087257,,,,,
2008,AFG,66.7316820185576,,0.0,,20.282,43.0159066808059,,,,,,,,,7900000.0,29.88931593,,,500.0,0.00188803,,,,,1.84
2008,AFW,39.9790965545905,18.6972725038906,0.0,137.948378380043,29.5063069321,1.55423963528476,,,,,,,,2853817.1736,124199619.0,36.8661001562175,3210708.0,0.965839668264998,191510.0,0.0638623692018412,,,,,
2008,AGO,77.6845223401629,10.2690693655887,0.0,168.453501851714,0.7057,0.476824324324324,,,,,3361.0,70.934,283887.0,,6770000.0,31.22582177,114296.0,0.53,15900.0,0.0738786,,,,,1.9
2008,ALB,100.0,38.530418751646,0.0,1617.7441562046,1.22306,4.54669144981413,,,,,5058.0,0.106,243691.0,46798.0,1860000.0,63.00230139,343591.0,11.5,64000.0,2.13837,,,,,23.9
2008,AND,80.0508259212198,,0.0,,,,,,1785.0,1095.0,,,,,64202.0,84.41522582,37375.0,44.8,20700.0,24.7584,,,,,70.0
2008,ARB,3.28336178913551,13.7447757742947,0.0,1989.6635783874,,,,,,,504211.0,13176.421,53542019.0,35945775.9208,214062549.0,61.7078304449257,34962355.0,10.0786012513463,4235468.0,1.27730018707497,,,,,
2008,ARE,0.0,6.20160819258541,0.0,11974.777649578,2.7233636364,1815.5757576,,,,,,9289.48,,14756127.0,9360000.0,133.8983849,1595990.0,25.3,558000.0,8.84669,,,,,63.0
2008,ARG,32.3455838329492,14.8949781426591,6.01179394227694,2702.5677820099,35.6915068182,12.2231187733562,613.0,799.0,23303.0,66326.0,74649.0,131.685,6147290.0,1997146.0,46500000.0,115.4815533,9742830.0,24.1,3110000.0,7.70515,,,,,28.1
2008,ARM,31.1438474870017,15.4592720970537,42.6516464471404,1572.3494541803,2.873,41.8865723866453,882.0,9.0,7928.0,1829.0,6681.0,7.174,623688.0,,1440000.0,48.33377522,626600.0,21.2,13800.0,0.466184,,,,,6.21
2008,ASM,0.0,,0.0,,,,,,,,,,,,,,10400.0,18.6,,,,,,,
2008,ATG,0.0,,0.0,,0.0048,9.23076923076923,,,,,28356.0,0.193,813010.0,32562.0,136592.0,164.0725036,38000.0,45.8,4990.0,6.0136,,,,,38.0
2008,AUS,4.95721997689344,6.08952351976186,0.0,10749.1110606099,15.20355,3.09015243902439,3350.0,2727.0,40181.0,65598.0,393363.0,2212.439,51488427.0,6102342.1952,22100000.0,104.1045379,9370000.0,43.8,5320000.0,24.8706,,,70.9431,72.4306,71.7
2008,AUT,60.8308028301746,5.15773885207402,0.0,8203.45284069114,3.51175,6.385,195.0,840.0,,,150738.0,420.794,9140680.0,379740.7072,10800000.0,129.9823149,3285000.0,39.5,1730000.0,20.7731,,,66.8735,78.9809,72.9
2008,AZE,10.3128032158204,14.6144249872938,0.0,2040.76043544743,11.53,142.082563154652,26.0,31.0,,,12008.0,12.032,756338.0,,6550000.0,72.75801316,1310500.0,14.7,60000.0,0.670943,,,12.6256,21.6437,17.1
2008,BDI,97.778795511793,,0.0,,0.2801,2.78429423459245,,,,,,,,,480584.0,5.805480455,30411.0,0.358,160.0,0.00188111,,,,,0.81
2008,BEL,2.08177822012109,4.76427445822818,53.9911610327137,8494.41917360576,6.129,51.075,,,,,179019.0,981.682,5878585.0,10937134.0,11300000.0,105.7332365,4734520.0,44.2,2980000.0,27.8486,,,67.8295,74.7076,68.9
2008,BEN,0.157205240174672,61.1353711790393,0.0,81.3786386599896,0.13,1.2621359223301,,,,,,,,300000.0,3630000.0,40.70486295,115289.0,1.25,8420.0,0.0912828,,,,,1.85
2008,BFA,21.9354838709677,15.3225806451613,0.0,43.3212721930585,0.818,6.544,,,,,1413.0,,80543.0,,3020000.0,19.89845318,148157.0,0.971,10300.0,0.0672823,,,,,0.92
2008,BGD,2.93654496675609,12.5218709903184,0.0,200.690066619094,35.87,34.1619047619048,38.0,473.0,3388.0,6474.0,11308.0,84.219,1224222.0,1091200.0,44600000.0,30.69701239,1344460.0,0.899,50000.0,0.0334506,,,,,2.5
2008,BGR,7.2762395363812,10.3670315518352,35.0045518129538,4674.5031505249,6.425,30.5952380952381,,,10211.0,22066.0,15974.0,2.278,1073496.0,203253.0,10400000.0,135.8844328,2189770.0,29.1,844000.0,11.1942,,,38.7899,40.5867,39.7
2008,BHR,0.0,8.49106203995794,0.0,18677.9109303523,0.2116090909,5290.2272725,,,8317.0,503.0,,,,269331.0,1440000.0,129.7600831,220386.0,19.7,93600.0,8.35342,,,,,52.0
2008,BHS,0.0,,0.0,,,,,,,,33433.0,0.586,1088876.0,1702000.0,358050.0,98.69209884,132756.0,37.1,25500.0,7.12052,,,,,31.5
2008,BIH,32.834109154692,13.2631720974162,0.0,2840.24699914681,0.3919,1.10394366197183,97.0,27.0,13138.0,1130.0,1004.0,,56313.0,,3180000.0,80.6167888,1031360.0,26.1,188000.0,4.77411,,,,,34.7
2008,BLR,0.111275964391691,10.5968956859165,0.0,3481.74351659874,1.6112,4.73882352941177,,,,,6371.0,1.225,351165.0,,8130000.0,83.04193393,3718090.0,39.0,478000.0,5.01587,,,,,23.0
2008,BLZ,79.9946875118582,,0.0,,0.101,0.661861074705111,776.0,6.0,,,,,,38211.0,160032.0,52.35432867,31124.0,10.2,8050.0,2.6439,,,,,26.3
2008,BMU,,,,,,,,,,,,,,,79000.0,124.88539,57600.0,91.0,34000.0,53.6414,,,,,82.3
2008,BOL,38.86925795053,11.5429917550059,0.0,533.659098527255,2.088,0.687973640856672,,,,,21088.0,8.755,1718196.0,,5040000.0,50.99491498,788972.0,8.01,79300.0,0.805148,,,,,12.5
2008,BRA,79.8061619592845,16.6457553658542,3.01662610378196,2249.32535945695,66.401,1.17295530824943,2032.0,3929.0,22342.0,99570.0,647753.0,1807.062,58763225.0,7256291.688,151000000.0,78.18528647,41235200.0,21.7,10000000.0,5.26189,,,,,33.8
2008,BRB,0.0,,0.0,,0.07,87.5,4.0,1.0,1079.0,297.0,,,,87255.0,288662.0,105.8785556,135000.0,49.5,49200.0,18.0467,,,,,61.4
2008,BRN,0.0,4.79111890154835,0.0,8626.41711201637,0.092,1.08235294117647,16.0,1.0,,,13071.0,104.195,1075754.0,90366.0,398857.0,103.7155978,80786.0,21.4,16900.0,4.47097,,,,,46.0
